Entity,Code,Day,containment_index
Ukraine,UKR,2021-01-17,63.69
Ukraine,UKR,2021-01-18,63.69
Ukraine,UKR,2021-01-19,63.69
Ukraine,UKR,2021-01-20,63.69
Ukraine,UKR,2021-01-21,63.69
Ukraine,UKR,2021-01-22,63.69
Ukraine,UKR,2021-01-23,63.69
Ukraine,UKR,2021-01-24,63.69
Ukraine,UKR,2021-01-25,57.74
Ukraine,UKR,2021-01-26,57.74
Ukraine,UKR,2021-01-27,57.74
Ukraine,UKR,2021-01-28,57.74
Ukraine,UKR,2021-01-29,57.74
Ukraine,UKR,2021-01-30,57.74
Ukraine,UKR,2021-01-31,57.74
Ukraine,UKR,2021-02-01,57.74
Ukraine,UKR,2021-02-02,57.74
Ukraine,UKR,2021-02-03,57.74
Ukraine,UKR,2021-02-04,57.74
Ukraine,UKR,2021-02-05,57.74
Ukraine,UKR,2021-02-06,57.74
Ukraine,UKR,2021-02-07,57.74
Ukraine,UKR,2021-02-08,57.74
Ukraine,UKR,2021-02-09,57.74
Ukraine,UKR,2021-02-10,57.74
Ukraine,UKR,2021-02-11,57.74
Ukraine,UKR,2021-02-12,57.74
Ukraine,UKR,2021-02-13,57.74
Ukraine,UKR,2021-02-14,57.74
Ukraine,UKR,2021-02-15,57.74
Ukraine,UKR,2021-02-16,57.74
Ukraine,UKR,2021-02-17,57.74
Ukraine,UKR,2021-02-18,57.74
Ukraine,UKR,2021-02-19,57.74
Ukraine,UKR,2021-02-20,57.74
Ukraine,UKR,2021-02-21,57.74
Ukraine,UKR,2021-02-22,57.74
Ukraine,UKR,2021-02-23,57.74
Ukraine,UKR,2021-02-24,57.74
Ukraine,UKR,2021-02-25,59.17
Ukraine,UKR,2021-02-26,62.74
Ukraine,UKR,2021-02-27,62.74
Ukraine,UKR,2021-02-28,62.74
Ukraine,UKR,2021-03-01,62.74
Ukraine,UKR,2021-03-02,62.74
Ukraine,UKR,2021-03-03,62.74
Ukraine,UKR,2021-03-04,62.74
Ukraine,UKR,2021-03-05,62.74
Ukraine,UKR,2021-03-06,62.74
Ukraine,UKR,2021-03-07,62.74
Ukraine,UKR,2021-03-08,62.74
Ukraine,UKR,2021-03-09,62.74
Ukraine,UKR,2021-03-10,62.74
Ukraine,UKR,2021-03-11,62.74
Ukraine,UKR,2021-03-12,62.74
Ukraine,UKR,2021-03-13,62.74
Ukraine,UKR,2021-03-14,62.74
Ukraine,UKR,2021-03-15,62.74
Ukraine,UKR,2021-03-16,62.74
Ukraine,UKR,2021-03-17,62.74
Ukraine,UKR,2021-03-18,62.74
Ukraine,UKR,2021-03-19,62.74
Ukraine,UKR,2021-03-20,63.93
Ukraine,UKR,2021-03-21,63.93
Ukraine,UKR,2021-03-22,63.93
Ukraine,UKR,2021-03-23,63.93
Ukraine,UKR,2021-03-24,62.14
Ukraine,UKR,2021-03-25,62.14
Ukraine,UKR,2021-03-26,62.14
Ukraine,UKR,2021-03-27,62.14
Ukraine,UKR,2021-03-28,62.14
Ukraine,UKR,2021-03-29,62.14
Ukraine,UKR,2021-03-30,62.98
Ukraine,UKR,2021-03-31,62.98
Ukraine,UKR,2021-04-01,62.98
Ukraine,UKR,2021-04-02,62.98
Ukraine,UKR,2021-04-03,62.98
Ukraine,UKR,2021-04-04,62.98
Ukraine,UKR,2021-04-05,65.95
Ukraine,UKR,2021-04-06,65.95
Ukraine,UKR,2021-04-07,65.95
Ukraine,UKR,2021-04-08,65.95
Ukraine,UKR,2021-04-09,65.95
Ukraine,UKR,2021-04-10,65.95
Ukraine,UKR,2021-04-11,65.95
Ukraine,UKR,2021-04-12,65.95
Ukraine,UKR,2021-04-13,69.52
Ukraine,UKR,2021-04-14,69.52
Ukraine,UKR,2021-04-15,69.52
Ukraine,UKR,2021-04-16,69.52
Ukraine,UKR,2021-04-17,69.52
Ukraine,UKR,2021-04-18,69.52
Ukraine,UKR,2021-04-19,69.52
Ukraine,UKR,2021-04-20,69.52
Ukraine,UKR,2021-04-21,70.42
Ukraine,UKR,2021-04-22,70.42
Ukraine,UKR,2021-04-23,70.42
Ukraine,UKR,2021-04-24,70.42
Ukraine,UKR,2021-04-25,70.42
Ukraine,UKR,2021-04-26,70.42
Ukraine,UKR,2021-04-27,70.42
Ukraine,UKR,2021-04-28,70.42
Ukraine,UKR,2021-04-29,70.42
Ukraine,UKR,2021-04-30,70.42
Ukraine,UKR,2021-05-01,70.42
Ukraine,UKR,2021-05-02,73.99
Ukraine,UKR,2021-05-03,73.99
Ukraine,UKR,2021-05-04,73.99
Ukraine,UKR,2021-05-05,73.99
Ukraine,UKR,2021-05-06,73.99
Ukraine,UKR,2021-05-07,73.99
Ukraine,UKR,2021-05-08,60.3
Ukraine,UKR,2021-05-09,60.3
Ukraine,UKR,2021-05-10,60.3
Ukraine,UKR,2021-05-11,60.3
Ukraine,UKR,2021-05-12,60.3
Ukraine,UKR,2021-05-13,60.6
Ukraine,UKR,2021-05-14,60.6
Ukraine,UKR,2021-05-15,60.6
Ukraine,UKR,2021-05-16,60.6
Ukraine,UKR,2021-05-17,60.6
Ukraine,UKR,2021-05-18,60.6
Ukraine,UKR,2021-05-19,60.6
Ukraine,UKR,2021-05-20,60.6
Ukraine,UKR,2021-05-21,60.6
Ukraine,UKR,2021-05-22,60.6
Ukraine,UKR,2021-05-23,60.6
Ukraine,UKR,2021-05-24,60.6
Ukraine,UKR,2021-05-25,51.07
Ukraine,UKR,2021-05-26,51.07
Ukraine,UKR,2021-05-27,51.07
Ukraine,UKR,2021-05-28,51.07
Ukraine,UKR,2021-05-29,51.07
Ukraine,UKR,2021-05-30,51.07
Ukraine,UKR,2021-05-31,51.07
Ukraine,UKR,2021-06-01,62.86
Ukraine,UKR,2021-06-02,62.86
Ukraine,UKR,2021-06-03,62.86
Ukraine,UKR,2021-06-04,62.86
Ukraine,UKR,2021-06-05,62.86
Ukraine,UKR,2021-06-06,62.86
Ukraine,UKR,2021-06-07,62.86
Ukraine,UKR,2021-06-08,62.86
Ukraine,UKR,2021-06-09,62.86
Ukraine,UKR,2021-06-10,62.86
Ukraine,UKR,2021-06-11,62.86
Ukraine,UKR,2021-06-12,62.86
Ukraine,UKR,2021-06-13,62.86
Ukraine,UKR,2021-06-14,62.86
Ukraine,UKR,2021-06-15,62.86
Ukraine,UKR,2021-06-16,61.07
Ukraine,UKR,2021-06-17,61.67
Ukraine,UKR,2021-06-18,61.67
Ukraine,UKR,2021-06-19,61.67
Ukraine,UKR,2021-06-20,61.67
Ukraine,UKR,2021-06-21,61.67
Ukraine,UKR,2021-06-22,61.67
Ukraine,UKR,2021-06-23,61.67
Ukraine,UKR,2021-06-24,61.67
Ukraine,UKR,2021-06-25,61.67
Ukraine,UKR,2021-06-26,61.67
Ukraine,UKR,2021-06-27,61.67
Ukraine,UKR,2021-06-28,59.29
Ukraine,UKR,2021-06-29,59.29
Ukraine,UKR,2021-06-30,59.29
Ukraine,UKR,2021-07-01,59.29
Ukraine,UKR,2021-07-02,59.29
Ukraine,UKR,2021-07-03,59.29
Ukraine,UKR,2021-07-04,59.29
United Arab Emirates,ARE,2020-01-01,0
United Arab Emirates,ARE,2020-01-02,0
United Arab Emirates,ARE,2020-01-03,0
United Arab Emirates,ARE,2020-01-04,0
United Arab Emirates,ARE,2020-01-05,0
United Arab Emirates,ARE,2020-01-06,0
United Arab Emirates,ARE,2020-01-07,0
United Arab Emirates,ARE,2020-01-08,0
United Arab Emirates,ARE,2020-01-09,0
United Arab Emirates,ARE,2020-01-10,0
United Arab Emirates,ARE,2020-01-11,0
United Arab Emirates,ARE,2020-01-12,0
United Arab Emirates,ARE,2020-01-13,0
United Arab Emirates,ARE,2020-01-14,0
United Arab Emirates,ARE,2020-01-15,0
United Arab Emirates,ARE,2020-01-16,0
United Arab Emirates,ARE,2020-01-17,0
United Arab Emirates,ARE,2020-01-18,0
United Arab Emirates,ARE,2020-01-19,0
United Arab Emirates,ARE,2020-01-20,0
United Arab Emirates,ARE,2020-01-21,0
United Arab Emirates,ARE,2020-01-22,0
United Arab Emirates,ARE,2020-01-23,1.79
United Arab Emirates,ARE,2020-01-24,1.79
United Arab Emirates,ARE,2020-01-25,1.79
United Arab Emirates,ARE,2020-01-26,1.79
United Arab Emirates,ARE,2020-01-27,1.79
United Arab Emirates,ARE,2020-01-28,1.79
United Arab Emirates,ARE,2020-01-29,1.79
United Arab Emirates,ARE,2020-01-30,1.79
United Arab Emirates,ARE,2020-01-31,1.79
United Arab Emirates,ARE,2020-02-01,8.93
United Arab Emirates,ARE,2020-02-02,8.93
United Arab Emirates,ARE,2020-02-03,8.93
United Arab Emirates,ARE,2020-02-04,8.93
United Arab Emirates,ARE,2020-02-05,8.93
United Arab Emirates,ARE,2020-02-06,8.93
United Arab Emirates,ARE,2020-02-07,8.93
United Arab Emirates,ARE,2020-02-08,8.93
United Arab Emirates,ARE,2020-02-09,8.93
United Arab Emirates,ARE,2020-02-10,8.93
United Arab Emirates,ARE,2020-02-11,8.93
United Arab Emirates,ARE,2020-02-12,8.93
United Arab Emirates,ARE,2020-02-13,8.93
United Arab Emirates,ARE,2020-02-14,8.93
United Arab Emirates,ARE,2020-02-15,8.93
United Arab Emirates,ARE,2020-02-16,8.93
United Arab Emirates,ARE,2020-02-17,8.93
United Arab Emirates,ARE,2020-02-18,8.93
United Arab Emirates,ARE,2020-02-19,8.93
United Arab Emirates,ARE,2020-02-20,8.93
United Arab Emirates,ARE,2020-02-21,8.93
United Arab Emirates,ARE,2020-02-22,8.93
United Arab Emirates,ARE,2020-02-23,8.93
United Arab Emirates,ARE,2020-02-24,12.5
United Arab Emirates,ARE,2020-02-25,12.5
United Arab Emirates,ARE,2020-02-26,12.5
United Arab Emirates,ARE,2020-02-27,12.5
United Arab Emirates,ARE,2020-02-28,12.5
United Arab Emirates,ARE,2020-02-29,12.5
United Arab Emirates,ARE,2020-03-01,17.26
United Arab Emirates,ARE,2020-03-02,17.26
United Arab Emirates,ARE,2020-03-03,17.26
United Arab Emirates,ARE,2020-03-04,17.26
United Arab Emirates,ARE,2020-03-05,17.26
United Arab Emirates,ARE,2020-03-06,17.26
United Arab Emirates,ARE,2020-03-07,17.26
United Arab Emirates,ARE,2020-03-08,20.83
United Arab Emirates,ARE,2020-03-09,20.83
United Arab Emirates,ARE,2020-03-10,23.21
United Arab Emirates,ARE,2020-03-11,30.36
United Arab Emirates,ARE,2020-03-12,30.36
United Arab Emirates,ARE,2020-03-13,31.55
United Arab Emirates,ARE,2020-03-14,31.55
United Arab Emirates,ARE,2020-03-15,33.93
United Arab Emirates,ARE,2020-03-16,41.07
United Arab Emirates,ARE,2020-03-17,41.07
United Arab Emirates,ARE,2020-03-18,41.07
United Arab Emirates,ARE,2020-03-19,41.07
United Arab Emirates,ARE,2020-03-20,41.07
United Arab Emirates,ARE,2020-03-21,41.07
United Arab Emirates,ARE,2020-03-22,41.07
United Arab Emirates,ARE,2020-03-23,54.17
United Arab Emirates,ARE,2020-03-24,54.17
United Arab Emirates,ARE,2020-03-25,59.52
United Arab Emirates,ARE,2020-03-26,61.31
United Arab Emirates,ARE,2020-03-27,68.45
United Arab Emirates,ARE,2020-03-28,68.45
United Arab Emirates,ARE,2020-03-29,68.45
United Arab Emirates,ARE,2020-03-30,68.45
United Arab Emirates,ARE,2020-03-31,68.45
United Arab Emirates,ARE,2020-04-01,68.45
United Arab Emirates,ARE,2020-04-02,68.45
United Arab Emirates,ARE,2020-04-03,68.45
United Arab Emirates,ARE,2020-04-04,79.17
United Arab Emirates,ARE,2020-04-05,79.17
United Arab Emirates,ARE,2020-04-06,79.17
United Arab Emirates,ARE,2020-04-07,79.17
United Arab Emirates,ARE,2020-04-08,79.17
United Arab Emirates,ARE,2020-04-09,79.17
United Arab Emirates,ARE,2020-04-10,79.17
United Arab Emirates,ARE,2020-04-11,79.17
United Arab Emirates,ARE,2020-04-12,79.17
United Arab Emirates,ARE,2020-04-13,83.93
United Arab Emirates,ARE,2020-04-14,83.93
United Arab Emirates,ARE,2020-04-15,83.93
United Arab Emirates,ARE,2020-04-16,83.93
United Arab Emirates,ARE,2020-04-17,82.14
United Arab Emirates,ARE,2020-04-18,82.14
United Arab Emirates,ARE,2020-04-19,82.14
United Arab Emirates,ARE,2020-04-20,82.14
United Arab Emirates,ARE,2020-04-21,82.14
United Arab Emirates,ARE,2020-04-22,82.14
United Arab Emirates,ARE,2020-04-23,82.14
United Arab Emirates,ARE,2020-04-24,82.14
United Arab Emirates,ARE,2020-04-25,82.14
United Arab Emirates,ARE,2020-04-26,82.14
United Arab Emirates,ARE,2020-04-27,82.14
United Arab Emirates,ARE,2020-04-28,82.14
United Arab Emirates,ARE,2020-04-29,78.57
United Arab Emirates,ARE,2020-04-30,78.57
United Arab Emirates,ARE,2020-05-01,78.57
United Arab Emirates,ARE,2020-05-02,76.19
United Arab Emirates,ARE,2020-05-03,76.19
United Arab Emirates,ARE,2020-05-04,76.19
United Arab Emirates,ARE,2020-05-05,76.19
United Arab Emirates,ARE,2020-05-06,72.62
United Arab Emirates,ARE,2020-05-07,72.62
United Arab Emirates,ARE,2020-05-08,72.62
United Arab Emirates,ARE,2020-05-09,72.62
United Arab Emirates,ARE,2020-05-10,72.62
United Arab Emirates,ARE,2020-05-11,72.62
United Arab Emirates,ARE,2020-05-12,72.62
United Arab Emirates,ARE,2020-05-13,72.62
United Arab Emirates,ARE,2020-05-14,71.43
United Arab Emirates,ARE,2020-05-15,71.43
United Arab Emirates,ARE,2020-05-16,71.43
United Arab Emirates,ARE,2020-05-17,71.43
United Arab Emirates,ARE,2020-05-18,70.24
United Arab Emirates,ARE,2020-05-19,70.24
United Arab Emirates,ARE,2020-05-20,70.24
United Arab Emirates,ARE,2020-05-21,70.24
United Arab Emirates,ARE,2020-05-22,70.24
United Arab Emirates,ARE,2020-05-23,70.24
United Arab Emirates,ARE,2020-05-24,70.24
United Arab Emirates,ARE,2020-05-25,70.24
United Arab Emirates,ARE,2020-05-26,70.24
United Arab Emirates,ARE,2020-05-27,70.24
United Arab Emirates,ARE,2020-05-28,70.24
United Arab Emirates,ARE,2020-05-29,70.24
United Arab Emirates,ARE,2020-05-30,70.24
United Arab Emirates,ARE,2020-05-31,68.45
United Arab Emirates,ARE,2020-06-01,68.45
United Arab Emirates,ARE,2020-06-02,68.45
United Arab Emirates,ARE,2020-06-03,68.45
United Arab Emirates,ARE,2020-06-04,68.45
United Arab Emirates,ARE,2020-06-05,68.45
United Arab Emirates,ARE,2020-06-06,68.45
United Arab Emirates,ARE,2020-06-07,68.45
United Arab Emirates,ARE,2020-06-08,68.45
United Arab Emirates,ARE,2020-06-09,68.45
United Arab Emirates,ARE,2020-06-10,68.45
United Arab Emirates,ARE,2020-06-11,68.45
United Arab Emirates,ARE,2020-06-12,68.45
United Arab Emirates,ARE,2020-06-13,68.45
United Arab Emirates,ARE,2020-06-14,68.45
United Arab Emirates,ARE,2020-06-15,68.45
United Arab Emirates,ARE,2020-06-16,68.45
United Arab Emirates,ARE,2020-06-17,68.45
United Arab Emirates,ARE,2020-06-18,68.45
United Arab Emirates,ARE,2020-06-19,68.45
United Arab Emirates,ARE,2020-06-20,68.45
United Arab Emirates,ARE,2020-06-21,68.45
United Arab Emirates,ARE,2020-06-22,68.45
United Arab Emirates,ARE,2020-06-23,68.45
United Arab Emirates,ARE,2020-06-24,68.45
United Arab Emirates,ARE,2020-06-25,66.07
United Arab Emirates,ARE,2020-06-26,66.07
United Arab Emirates,ARE,2020-06-27,66.07
United Arab Emirates,ARE,2020-06-28,66.07
United Arab Emirates,ARE,2020-06-29,66.07
United Arab Emirates,ARE,2020-06-30,66.07
United Arab Emirates,ARE,2020-07-01,66.07
United Arab Emirates,ARE,2020-07-02,66.07
United Arab Emirates,ARE,2020-07-03,60.71
United Arab Emirates,ARE,2020-07-04,60.71
United Arab Emirates,ARE,2020-07-05,55.95
United Arab Emirates,ARE,2020-07-06,55.95
United Arab Emirates,ARE,2020-07-07,55.95
United Arab Emirates,ARE,2020-07-08,55.95
United Arab Emirates,ARE,2020-07-09,55.95
United Arab Emirates,ARE,2020-07-10,55.95
United Arab Emirates,ARE,2020-07-11,55.95
United Arab Emirates,ARE,2020-07-12,55.95
United Arab Emirates,ARE,2020-07-13,55.95
United Arab Emirates,ARE,2020-07-14,55.95
United Arab Emirates,ARE,2020-07-15,55.95
United Arab Emirates,ARE,2020-07-16,55.95
United Arab Emirates,ARE,2020-07-17,55.95
United Arab Emirates,ARE,2020-07-18,55.95
United Arab Emirates,ARE,2020-07-19,55.95
United Arab Emirates,ARE,2020-07-20,55.95
United Arab Emirates,ARE,2020-07-21,55.95
United Arab Emirates,ARE,2020-07-22,55.95
United Arab Emirates,ARE,2020-07-23,55.95
United Arab Emirates,ARE,2020-07-24,55.95
United Arab Emirates,ARE,2020-07-25,55.95
United Arab Emirates,ARE,2020-07-26,55.95
United Arab Emirates,ARE,2020-07-27,55.95
United Arab Emirates,ARE,2020-07-28,55.95
United Arab Emirates,ARE,2020-07-29,55.95
United Arab Emirates,ARE,2020-07-30,55.95
United Arab Emirates,ARE,2020-07-31,55.95
United Arab Emirates,ARE,2020-08-01,55.95
United Arab Emirates,ARE,2020-08-02,55.95
United Arab Emirates,ARE,2020-08-03,55.95
United Arab Emirates,ARE,2020-08-04,55.95
United Arab Emirates,ARE,2020-08-05,55.95
United Arab Emirates,ARE,2020-08-06,55.95
United Arab Emirates,ARE,2020-08-07,55.95
United Arab Emirates,ARE,2020-08-08,55.95
United Arab Emirates,ARE,2020-08-09,55.95
United Arab Emirates,ARE,2020-08-10,55.95
United Arab Emirates,ARE,2020-08-11,55.95
United Arab Emirates,ARE,2020-08-12,55.95
United Arab Emirates,ARE,2020-08-13,55.95
United Arab Emirates,ARE,2020-08-14,55.95
United Arab Emirates,ARE,2020-08-15,55.95
United Arab Emirates,ARE,2020-08-16,55.95
United Arab Emirates,ARE,2020-08-17,55.95
United Arab Emirates,ARE,2020-08-18,55.95
United Arab Emirates,ARE,2020-08-19,55.95
United Arab Emirates,ARE,2020-08-20,55.95
United Arab Emirates,ARE,2020-08-21,55.95
United Arab Emirates,ARE,2020-08-22,55.95
United Arab Emirates,ARE,2020-08-23,55.95
United Arab Emirates,ARE,2020-08-24,55.95
United Arab Emirates,ARE,2020-08-25,55.95
United Arab Emirates,ARE,2020-08-26,55.95
United Arab Emirates,ARE,2020-08-27,55.95
United Arab Emirates,ARE,2020-08-28,55.95
United Arab Emirates,ARE,2020-08-29,55.95
United Arab Emirates,ARE,2020-08-30,55.95
United Arab Emirates,ARE,2020-08-31,54.76
United Arab Emirates,ARE,2020-09-01,54.76
United Arab Emirates,ARE,2020-09-02,54.76
United Arab Emirates,ARE,2020-09-03,54.76
United Arab Emirates,ARE,2020-09-04,54.76
United Arab Emirates,ARE,2020-09-05,54.76
United Arab Emirates,ARE,2020-09-06,54.76
United Arab Emirates,ARE,2020-09-07,54.76
United Arab Emirates,ARE,2020-09-08,54.76
United Arab Emirates,ARE,2020-09-09,54.76
United Arab Emirates,ARE,2020-09-10,54.76
United Arab Emirates,ARE,2020-09-11,54.76
United Arab Emirates,ARE,2020-09-12,54.76
United Arab Emirates,ARE,2020-09-13,54.76
United Arab Emirates,ARE,2020-09-14,54.76
United Arab Emirates,ARE,2020-09-15,54.76
United Arab Emirates,ARE,2020-09-16,54.76
United Arab Emirates,ARE,2020-09-17,54.76
United Arab Emirates,ARE,2020-09-18,54.76
United Arab Emirates,ARE,2020-09-19,54.76
United Arab Emirates,ARE,2020-09-20,54.76
United Arab Emirates,ARE,2020-09-21,54.76
United Arab Emirates,ARE,2020-09-22,54.76
United Arab Emirates,ARE,2020-09-23,54.76
United Arab Emirates,ARE,2020-09-24,54.76
United Arab Emirates,ARE,2020-09-25,54.76
United Arab Emirates,ARE,2020-09-26,54.76
United Arab Emirates,ARE,2020-09-27,54.76
United Arab Emirates,ARE,2020-09-28,54.76
United Arab Emirates,ARE,2020-09-29,54.76
United Arab Emirates,ARE,2020-09-30,54.76
United Arab Emirates,ARE,2020-10-01,54.76
United Arab Emirates,ARE,2020-10-02,54.76
United Arab Emirates,ARE,2020-10-03,54.76
United Arab Emirates,ARE,2020-10-04,54.76
United Arab Emirates,ARE,2020-10-05,54.76
United Arab Emirates,ARE,2020-10-06,54.76
United Arab Emirates,ARE,2020-10-07,54.76
United Arab Emirates,ARE,2020-10-08,54.76
United Arab Emirates,ARE,2020-10-09,54.76
United Arab Emirates,ARE,2020-10-10,54.76
United Arab Emirates,ARE,2020-10-11,54.76
United Arab Emirates,ARE,2020-10-12,54.76
United Arab Emirates,ARE,2020-10-13,54.76
United Arab Emirates,ARE,2020-10-14,54.76
United Arab Emirates,ARE,2020-10-15,54.76
United Arab Emirates,ARE,2020-10-16,54.76
United Arab Emirates,ARE,2020-10-17,54.76
United Arab Emirates,ARE,2020-10-18,54.76
United Arab Emirates,ARE,2020-10-19,54.76
United Arab Emirates,ARE,2020-10-20,54.76
United Arab Emirates,ARE,2020-10-21,54.76
United Arab Emirates,ARE,2020-10-22,54.76
United Arab Emirates,ARE,2020-10-23,54.76
United Arab Emirates,ARE,2020-10-24,54.76
United Arab Emirates,ARE,2020-10-25,54.76
United Arab Emirates,ARE,2020-10-26,54.76
United Arab Emirates,ARE,2020-10-27,54.76
United Arab Emirates,ARE,2020-10-28,54.76
United Arab Emirates,ARE,2020-10-29,54.76
United Arab Emirates,ARE,2020-10-30,51.19
United Arab Emirates,ARE,2020-10-31,51.19
United Arab Emirates,ARE,2020-11-01,51.19
United Arab Emirates,ARE,2020-11-02,51.19
United Arab Emirates,ARE,2020-11-03,51.19
United Arab Emirates,ARE,2020-11-04,51.19
United Arab Emirates,ARE,2020-11-05,51.19
United Arab Emirates,ARE,2020-11-06,51.19
United Arab Emirates,ARE,2020-11-07,51.19
United Arab Emirates,ARE,2020-11-08,51.19
United Arab Emirates,ARE,2020-11-09,51.19
United Arab Emirates,ARE,2020-11-10,52.98
United Arab Emirates,ARE,2020-11-11,52.98
United Arab Emirates,ARE,2020-11-12,52.98
United Arab Emirates,ARE,2020-11-13,52.98
United Arab Emirates,ARE,2020-11-14,52.98
United Arab Emirates,ARE,2020-11-15,52.98
United Arab Emirates,ARE,2020-11-16,52.98
United Arab Emirates,ARE,2020-11-17,52.98
United Arab Emirates,ARE,2020-11-18,52.98
United Arab Emirates,ARE,2020-11-19,52.98
United Arab Emirates,ARE,2020-11-20,52.98
United Arab Emirates,ARE,2020-11-21,52.98
United Arab Emirates,ARE,2020-11-22,52.98
United Arab Emirates,ARE,2020-11-23,52.98
United Arab Emirates,ARE,2020-11-24,52.98
United Arab Emirates,ARE,2020-11-25,52.62
United Arab Emirates,ARE,2020-11-26,52.62
United Arab Emirates,ARE,2020-11-27,52.62
United Arab Emirates,ARE,2020-11-28,52.62
United Arab Emirates,ARE,2020-11-29,52.62
United Arab Emirates,ARE,2020-11-30,52.62
United Arab Emirates,ARE,2020-12-01,52.62
United Arab Emirates,ARE,2020-12-02,52.62
United Arab Emirates,ARE,2020-12-03,52.62
United Arab Emirates,ARE,2020-12-04,52.62
United Arab Emirates,ARE,2020-12-05,52.62
United Arab Emirates,ARE,2020-12-06,52.62
United Arab Emirates,ARE,2020-12-07,52.62
United Arab Emirates,ARE,2020-12-08,52.62
United Arab Emirates,ARE,2020-12-09,52.62
United Arab Emirates,ARE,2020-12-10,52.62
United Arab Emirates,ARE,2020-12-11,52.62
United Arab Emirates,ARE,2020-12-12,52.62
United Arab Emirates,ARE,2020-12-13,52.62
United Arab Emirates,ARE,2020-12-14,52.62
United Arab Emirates,ARE,2020-12-15,52.62
United Arab Emirates,ARE,2020-12-16,52.62
United Arab Emirates,ARE,2020-12-17,52.62
United Arab Emirates,ARE,2020-12-18,52.62
United Arab Emirates,ARE,2020-12-19,52.62
United Arab Emirates,ARE,2020-12-20,52.62
United Arab Emirates,ARE,2020-12-21,52.62
United Arab Emirates,ARE,2020-12-22,52.62
United Arab Emirates,ARE,2020-12-23,52.62
United Arab Emirates,ARE,2020-12-24,52.62
United Arab Emirates,ARE,2020-12-25,52.62
United Arab Emirates,ARE,2020-12-26,52.62
United Arab Emirates,ARE,2020-12-27,52.62
United Arab Emirates,ARE,2020-12-28,52.62
United Arab Emirates,ARE,2020-12-29,52.62
United Arab Emirates,ARE,2020-12-30,52.62
United Arab Emirates,ARE,2020-12-31,52.62
United Arab Emirates,ARE,2021-01-01,52.62
United Arab Emirates,ARE,2021-01-02,52.62
United Arab Emirates,ARE,2021-01-03,57.38
United Arab Emirates,ARE,2021-01-04,57.38
United Arab Emirates,ARE,2021-01-05,57.38
United Arab Emirates,ARE,2021-01-06,57.38
United Arab Emirates,ARE,2021-01-07,57.38
United Arab Emirates,ARE,2021-01-08,57.38
United Arab Emirates,ARE,2021-01-09,57.38
United Arab Emirates,ARE,2021-01-10,57.38
United Arab Emirates,ARE,2021-01-11,57.38
United Arab Emirates,ARE,2021-01-12,57.38
United Arab Emirates,ARE,2021-01-13,57.38
United Arab Emirates,ARE,2021-01-14,57.38
United Arab Emirates,ARE,2021-01-15,57.38
United Arab Emirates,ARE,2021-01-16,57.38
United Arab Emirates,ARE,2021-01-17,61.67
United Arab Emirates,ARE,2021-01-18,61.67
United Arab Emirates,ARE,2021-01-19,65.24
United Arab Emirates,ARE,2021-01-20,65.24
United Arab Emirates,ARE,2021-01-21,65.24
United Arab Emirates,ARE,2021-01-22,65.24
United Arab Emirates,ARE,2021-01-23,65.24
United Arab Emirates,ARE,2021-01-24,65.24
United Arab Emirates,ARE,2021-01-25,65.24
United Arab Emirates,ARE,2021-01-26,65.24
United Arab Emirates,ARE,2021-01-27,65.24
United Arab Emirates,ARE,2021-01-28,65.24
United Arab Emirates,ARE,2021-01-29,65.24
United Arab Emirates,ARE,2021-01-30,65.24
United Arab Emirates,ARE,2021-01-31,65.24
United Arab Emirates,ARE,2021-02-01,65.24
United Arab Emirates,ARE,2021-02-02,62.56
United Arab Emirates,ARE,2021-02-03,62.56
United Arab Emirates,ARE,2021-02-04,62.56
United Arab Emirates,ARE,2021-02-05,62.56
United Arab Emirates,ARE,2021-02-06,62.56
United Arab Emirates,ARE,2021-02-07,61.13
United Arab Emirates,ARE,2021-02-08,61.13
United Arab Emirates,ARE,2021-02-09,60.24
United Arab Emirates,ARE,2021-02-10,60.24
United Arab Emirates,ARE,2021-02-11,60.24
United Arab Emirates,ARE,2021-02-12,60.24
United Arab Emirates,ARE,2021-02-13,60.24
United Arab Emirates,ARE,2021-02-14,56.67
United Arab Emirates,ARE,2021-02-15,56.67
United Arab Emirates,ARE,2021-02-16,58.45
United Arab Emirates,ARE,2021-02-17,58.45
United Arab Emirates,ARE,2021-02-18,58.45
United Arab Emirates,ARE,2021-02-19,58.45
United Arab Emirates,ARE,2021-02-20,58.45
United Arab Emirates,ARE,2021-02-21,58.45
United Arab Emirates,ARE,2021-02-22,58.45
United Arab Emirates,ARE,2021-02-23,58.45
United Arab Emirates,ARE,2021-02-24,58.45
United Arab Emirates,ARE,2021-02-25,58.45
United Arab Emirates,ARE,2021-02-26,58.45
United Arab Emirates,ARE,2021-02-27,58.45
United Arab Emirates,ARE,2021-02-28,58.45
United Arab Emirates,ARE,2021-03-01,58.45
United Arab Emirates,ARE,2021-03-02,58.45
United Arab Emirates,ARE,2021-03-03,58.45
United Arab Emirates,ARE,2021-03-04,58.45
United Arab Emirates,ARE,2021-03-05,58.45
United Arab Emirates,ARE,2021-03-06,58.45
United Arab Emirates,ARE,2021-03-07,58.45
United Arab Emirates,ARE,2021-03-08,62.26
United Arab Emirates,ARE,2021-03-09,62.26
United Arab Emirates,ARE,2021-03-10,62.26
United Arab Emirates,ARE,2021-03-11,62.26
